entry_run,1,2,3,4,5,6,7,8,9,10
1,474.7235384156264,466.695297891266,467.30794687648034,446.77746308640457,462.8741352280129,441.8383927149364,433.3593993500041,444.2646710766045,447.9348549069962,445.4330445098901
2,390.3708578512318,404.1177494678025,406.99218276530644,394.7722867730971,414.6769327610759,389.35746653643815,379.7754998873965,392.7007562431148,398.90596373710395,396.3460697344899
3,384.0139342517468,391.88117013617864,402.42431220865643,402.70556971202456,403.06601977090395,379.46262490627333,368.22359786534923,393.87148579437877,399.8298031089166,398.2120522388703
4,346.05574074598707,365.7142835821928,382.60780052266614,406.36011995476434,400.2279354958312,384.38808216751033,362.4775067643445,394.1041206822802,401.62438378149375,393.5900443778161
5,127.40481031806435,145.91183844691162,143.06945859843398,132.08251975411122,122.80866273065452,118.6975898862424,103.73951204152705,111.96594611472331,112.19555759406231,104.63053658608334
6,119.2523569737387,103.93526799028851,95.03634701432456,86.37078786972069,79.95495132488179,82.52681996852618,75.18147670348567,79.8504625425312,83.66728183589541,80.20429144787293
7,137.07764027967048,131.1097743123163,121.94253596382099,122.05619452513272,118.69682236836458,124.43965112921407,127.69994473559683,126.71411919611211,124.78269201408658,132.24852831925676
8,-2.05975456576547,-4.3676981104612445,-5.365461568243533,-5.127806430753337,-6.152499351666265,-3.7428327844003033,-3.79929104474828,-4.899160472541805,-5.962097871311381,-0.675796018447542
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
