entry_run,1,2,3,4,5,6,7,8,9,10
1,18.135547273450197,17.803051465033747,17.82839178248741,16.982174229152687,17.645123921301593,16.77950607286244,16.432400341297406,16.87902125107084,17.029717101955548,16.926972994254204
2,14.688383954470286,15.243226093247436,15.35958077926082,14.865739918279816,15.671230307543766,14.647588061394693,14.262565310298289,14.782233274927933,15.032556532643262,14.929222184556204
3,14.432714417247066,14.749211237455222,15.17473209581896,15.18610522197467,15.20068227589914,14.250015185578471,13.800105285442799,14.829419755995696,15.06987164518917,15.004536473759789
4,12.917889944851154,13.6998970240817,14.37623805424825,15.333985326879576,15.085956478878337,14.447746499384523,13.57076820404812,14.83879846017703,15.142391765793912,14.818074434431436
5,4.574374877660947,5.25603939209716,5.151058669638399,4.746249697842391,4.405771608159018,4.255192958392449,3.709145047246739,4.009097937662841,4.017482483005055,3.7415918371634547
6,4.275500051692794,3.7162726589595656,3.392751187059431,3.0786834521438244,2.846767712326127,2.939671323903035,2.6745576597299876,2.84299503695833,2.9808950817324877,2.855770954076611
7,4.930099174104613,4.710484501040224,4.3740294078904896,4.378194267396914,4.255164866355888,4.46557100581601,4.585210771009711,4.549020463266002,4.478152792130456,4.752354600181339
8,-0.0722862251589668,-0.15322046394814137,-0.1881894211015546,-0.17986135151739902,-0.21576436290719367,-0.13131435658563625,-0.13329382970721698,-0.1718483317317313,-0.20909408608944655,-0.02372254054555442
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
