entry_run,1,2,3,4,5,6,7,8,9,10
1,0.042543309646371076,0.04401362668405114,0.04177045010963974,0.04092998190900058,0.04349447236065298,0.043031263566316695,0.043121413613346295,0.04376937192609455,0.0437199392190521,0.04329190070380492
2,0.0420861736944091,0.042470541426261305,0.04027785168644869,0.03868290293530278,0.04130357984197863,0.041320761707968424,0.04216527533410348,0.0428958378176624,0.043046220320595546,0.04238619653377951
3,0.04438767322652954,0.044904218181750596,0.042143440618856706,0.03989379000106972,0.042058770294227256,0.04237816021999278,0.042119366421100264,0.04311550004626447,0.04322575384361945,0.04287110592845989
4,0.0447514375306622,0.044889180333645654,0.042476439630469376,0.041678939789440865,0.04257821160348532,0.04560497308833268,0.04415333914283741,0.04543855067877972,0.04510986090857468,0.043961474404177525
5,0.02297997691521515,0.02271004115345394,0.020583674371161285,0.01894337488621676,0.026808769252059283,0.026038791703063766,0.02244103108772605,0.023586564838004635,0.023920877261341032,0.022938908269738746
6,0.018760709519175616,0.018823749345032913,0.01700645591576417,0.016576564744624222,0.02628461230219247,0.023959986313623435,0.022065361126156643,0.022753260017539873,0.023610275921025433,0.02267863686876495
7,0.024181749717690226,0.02350303866522804,0.021851237586376474,0.022727772248216416,0.033692938093383876,0.0316863441249731,0.03164884710647306,0.03185558599254768,0.03196838960636611,0.0313031820587866
8,-0.0017923404891391137,-0.001678448308784007,-0.002107359204626608,-0.002085931906419504,0.021553495185475554,0.0215636345254718,0.021867919336053265,0.02134985421200954,0.021003336503443652,0.02038293736550766
9,,,,,,,,,,
10,,,,,,,,,,
