entry_run,1,2,3,4,5,6,7,8,9,10
1,16.250800192067867,16.361879051764422,17.49072937035007,17.916877863365617,17.5659199052241,19.088415310933186,20.22406874555632,19.573805229930883,20.156084409986626,20.144494839386216
2,8.44147091836419,8.15809754051742,10.934914948440468,10.74662075917158,10.306867603353338,12.212808813431174,13.611817071328113,13.227086132465537,13.603323478471552,13.328911937795146
3,5.52937927867612,5.183731895163896,8.455610546836477,7.57733814810391,7.346269872221405,8.279322802045662,9.982232605690097,9.37464785003285,9.782967176595754,9.968943768468089
4,5.096059604060275,4.2799261738156975,6.228604415775889,5.405593571650858,5.636593995440997,5.783848561110282,7.721964954151861,8.101315288173232,8.664246184105803,8.89784469639725
5,0.10741555439655438,-0.6556006281005332,0.08795444085733678,-0.5668245010423136,-0.560103749372449,-0.7487139563534297,-1.1653158849326646,-0.4669586611868926,-0.24441605938197242,0.18477607197368656
6,0.0465259171496331,-0.2588062281573262,0.5956067647576969,0.4592431185482087,0.5282697742129847,0.11721770231623567,0.3840915285167619,0.45621009165066645,0.45931846440010204,0.7569433531434762
7,0.43286823961079907,0.23191136036469812,0.5712646446661848,0.4637893495344802,0.6287105612444605,0.7033915538187148,0.7077405727888079,0.6634021600144465,0.6416288162660602,0.7330976819416763
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
