entry_run,1,2,3,4,5,6,7,8,9,10
1,45.45418002106883,42.266959803903426,42.32302317039457,42.6729552274065,47.18390371415622,44.692812696091096,50.003233753434095,56.043465095343066,49.48765021285016,51.653719012525244
2,58.53080727671923,52.797762314245126,60.744813443062824,59.91543105570909,58.37209310663935,64.39123656411869,66.8097278771561,69.97908607150399,64.76024842156605,62.58033292638731
3,62.42137504747751,53.85951068019444,56.01324921250277,56.36353373599163,54.553193354792114,60.89668601237483,62.599017265660116,66.27540155242838,61.24153744693806,59.96564085770509
4,59.638762619353706,56.81526276761042,55.26327384336709,55.755022099800726,52.134699590589896,55.8303538777146,57.921872827949265,59.34748339211692,57.863105561154924,55.808882928551625
5,56.40264741104267,50.41557072687806,48.28516092006586,52.05232629203409,47.7054693102239,50.9531804577281,56.246687224225695,57.7258731501754,55.181101605285775,51.83958848150178
6,47.65618388064291,37.61423888955767,38.53769773071029,49.009406550128034,54.09700883991776,58.54210984113926,59.734091146191666,61.78421732588057,59.821984098209924,56.313704131076555
7,27.533949860997083,20.13903201321879,21.670225584572723,30.931316941103848,30.931316941103848,33.259721348963495,32.88296694991893,33.98984075791002,31.830177246596822,30.931316941103848
8,15.58582741965365,9.405538322974742,9.495398822682784,11.168885093801727,11.168885093801727,11.34321075768384,11.168885093801727,11.168885093801727,11.168885093801727,11.168885093801727
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
