entry_run,1,2,3,4,5,6,7,8,9,10
1,70.23699974107016,65.25390944255133,65.61889674456039,69.76633525259847,63.83274807204986,64.36980889504851,64.14885811143296,64.46041708806264,62.982227838512934,62.60049568016789
2,72.05591248500585,69.65915991363016,69.58926874877112,73.73187600715649,69.12673461413654,69.07600164616628,67.85741836357505,68.1388281383708,66.80302270320493,66.45286262954603
3,61.1026090317544,59.516579317800186,63.35272903802153,68.98018351523073,64.21165111504921,64.37994054028744,63.61059902875322,63.718624821917224,62.77869842623658,61.6045491120417
4,47.53245162967867,48.11444305747506,50.366886390503836,51.81383369390894,49.18904439708529,49.861445955344095,49.59462056279512,48.681850724654666,49.67153077510545,51.6063075654755
5,41.80895879349403,38.815504971396045,42.68617213798276,47.02627976711056,47.78809692936935,48.143399390261166,57.71484815875467,53.979967466251985,51.969225753132044,53.78529584528523
6,52.76874458299541,51.02289728098092,52.62857373231511,54.432371797279615,54.71272493616645,59.75047407383699,66.05513190660542,64.17713843821987,62.03023592653341,63.06817246258583
7,34.38219104697083,36.90462975768931,39.178303160431916,37.164205082576714,34.51428282190795,38.72001864797621,41.99824700883624,40.74559916812359,40.27144344012361,40.69873312026986
8,18.39601898051615,18.39601898051615,18.39601898051615,18.39601898051615,19.936271682103037,19.936271682103037,19.936271682103037,19.936271682103037,20.129095937940658,21.680454723543292
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
