entry_run,1,2,3,4,5,6,7,8,9,10
1,428.91324874746635,431.6336375032563,459.1334937516671,469.44622849393386,460.9558092003114,497.60635333385085,524.6407469592325,509.1925416472373,523.0295702680547,522.7548153740292
2,230.836512712491,223.38345272618375,295.58973105243695,290.7509005470262,279.4178957174967,328.2139392884652,363.5068472478724,353.84471674867416,363.29389262081276,356.4051604264186
3,153.299306187796,143.95439856470006,231.20789159021746,208.0475722869973,201.9228094386711,226.57420975762815,271.02260863147853,255.24323981768032,265.8571835806001,270.6784223137662
4,141.5792118673176,119.37325934189732,172.1102994116648,149.95616383938324,156.1917398710899,160.15958552977187,211.87440207145497,221.8876631073838,236.68210836984977,242.79884701439417
5,3.0579962035852097,-18.735694535023452,2.5042043441002875,-16.191433044707527,-15.99891352219808,-21.406701263762283,-33.38792307567834,-13.332061692218636,-6.970500057524647,5.258328525985914
6,1.3249419353444198,-7.381425386876963,16.91501508919105,13.051193835940461,15.0076975751521,3.3368885873474765,10.919554728095447,12.965194355141893,13.053330184913047,21.479678264856716
7,12.30326461156069,6.598144667963305,16.22567291443262,13.180094359831168,17.8522107162629,19.965359042835416,20.0883691339975,18.834027540649533,18.21785348120472,20.805478064970327
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
