entry_run,1,2,3,4,5,6,7,8,9,10
1,0.05227999659720451,0.050950555394548104,0.050652552302836454,0.048323504437832156,0.049532603736564096,0.04737279107214252,0.0463369650850952,0.047241067519579114,0.047287646925469044,0.04681390450999895
2,0.045619029759157166,0.04631119978666195,0.04622416958802954,0.0446590442723008,0.04619356541928948,0.04361083560018486,0.04237751533904592,0.04346886433353081,0.04377870545173424,0.04339334218894897
3,0.04655318646340951,0.04652804896934564,0.047177536902110295,0.04684557982660652,0.04671899749949977,0.043691642344084354,0.04224265917171854,0.04453381536575691,0.04482498594389566,0.044507525095762335
4,0.045233022591516,0.046420616279546696,0.047866878203135524,0.04991492552231078,0.04907983723126452,0.047142404200897194,0.04413571258652103,0.047243177523235785,0.04772224791483734,0.04673252131780806
5,0.02443321251994949,0.02638433506650544,0.025680632997688337,0.023961223313879836,0.022513201127319887,0.02180715558941493,0.019327692713303653,0.02044184091189364,0.020341821520476224,0.019248609483689748
6,0.025588346926001062,0.02260922433077166,0.020885424076631527,0.019230554559453508,0.018020871220887805,0.01836043959531464,0.01693113224301372,0.01771287446285466,0.018224905197431536,0.017557571178199307
7,0.030056058656199116,0.028764527405866352,0.02683076191447792,0.026791322519666205,0.02609659500497954,0.027134898258695604,0.0276822347102148,0.027471586788601423,0.026818013949597666,0.028115886791692385
8,-0.0003214539261195931,-0.001818849493232899,-0.0024725342270421912,-0.002317418812001705,-0.0029635965134634443,-0.00132605412358798,-0.0013616257228567616,-0.0020630728468891964,-0.002085931906419504,0.0008910591147515311
9,,,,,,,,,,
10,,,,,,,,,,
