entry_run,1,2,3,4,5,6,7,8,9,10
1,14.000734240604723,14.8034951226207,13.980743715394983,13.721283158108246,14.980133204125568,14.861071940040768,14.998580509692639,15.322945358742016,15.34041201340578,15.188603077177234
2,13.40464974869931,13.723363484440679,12.955752452230918,12.388457332382076,13.665318886814292,13.758248963695035,14.273610137936398,14.622839051518696,14.724013043405998,14.472693738662802
3,13.815951556303856,14.201713820739329,13.282679888137515,12.500219152270153,13.535481900726817,13.761279700688487,13.825594237148334,14.275553159392839,14.357761249002232,14.248792777840302
4,13.06753103170952,13.241022799644458,12.539368928351328,12.350827386327078,12.86677137827607,14.171089247123048,13.801476499892729,14.332664251497295,14.232432648134088,13.8047571007808
5,4.545225639417202,4.530355790572696,4.046553294294533,3.631129252058344,6.014777121458185,5.844479088161543,4.868533831174393,5.213204150463693,5.321987612899899,5.040758311808405
6,3.0257892153013546,3.0877897945944546,2.7174500900921013,2.6376398652108044,5.0622803685703905,4.542531112308632,4.138957559196886,4.308300926358229,4.521954447533641,4.303203982380009
7,3.958615235996428,3.8514016932292243,3.538454349249978,3.717036875410045,6.56455769740014,6.132403798270563,6.152005734370022,6.203136511474529,6.232942889773837,6.086689350858833
8,-0.19034926001099373,-0.18320524371631083,-0.21044230288723895,-0.20909408608944655,2.218089979778217,2.219289101974575,2.255230413779135,2.1972216200659327,2.1575290690902276,2.087801598390314
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
