entry_run,1,2,3,4,5,6,7,8,9,10
1,373.24091222204646,393.22833709542346,372.74138685260147,366.2499991726398,397.60757209271856,394.65652903122725,398.0645321190871,406.0874519246849,406.5188359260707,402.76733797235653
2,358.3081213180369,366.3021052831135,347.0106821608406,332.66911963914174,364.84789946407085,367.1757428647001,380.05081933963606,388.7425124390829,391.2556082091146,385.0089095026142
3,368.620201864578,378.25814968862454,355.2429254490779,335.5002431812487,361.5923707962867,367.2516290076513,368.8615140071821,380.09925116857045,382.1476191157599,379.43214840834236
4,349.8280162535629,354.19529484996445,336.49131076545245,331.715253319602,344.76595626025863,377.4942108682121,368.2579191088208,381.52243678453095,379.0242339182513,368.3400302626395
5,126.61072826458894,126.205559319905,112.99152089699062,101.59597101526352,166.3709582642062,161.79169943255286,135.4059086091039,144.75240587767436,147.69595389699273,140.07998951982376
6,84.90876603921159,86.62241580010969,76.3711563451015,74.15711363975296,140.6635479526409,126.53731291639323,115.52008782502314,120.1482120521113,125.97661669610147,120.00902318081774
7,110.58308173537552,107.64396986513822,99.04756228650176,103.95625597767378,181.10433266927308,169.52960833710307,170.05564229297184,171.42732141558133,172.2266288330206,168.30244623222072
8,-5.427099355441017,-5.2232275017941605,-6.0005813759352415,-5.962097871311381,62.489850116906155,62.52326469995778,63.52461870962628,61.90827234231776,60.80175764400892,58.85691395983063
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
