entry_run,1,2,3,4,5,6,7,8,9,10
1,23.492637073809146,23.82228514711822,24.128363841185323,24.361615408082628,24.607759022024577,24.786710887899694,24.979961715669777,25.035662949790932,25.1142537651979,25.20311033289331
2,22.67945116262792,22.99626616083408,23.298743486882444,23.528114224718248,23.890669180361233,24.073404813623352,24.37756301287298,24.42902647467535,24.497393066324957,24.584152985235065
3,21.706510370696133,22.029250060798166,22.383348354834393,22.645182199120843,22.960160618891898,23.148193292579354,23.497244880918295,23.548601552475493,23.61692377483196,23.701211746123178
4,20.133289322041485,20.347896942371126,20.684610653482405,20.892860035241437,21.237724794170227,21.49224322783623,21.845632445220037,21.885536709739448,21.938960205160182,21.990733788175532
5,15.43035298617107,15.684145130811944,16.074512928190494,16.2101836705142,17.180153794621052,17.387113649646228,17.75716424706299,17.78366342850524,17.828350413433526,17.88542490132189
6,12.683396939994168,12.962284968114727,13.063371152730358,13.152560393998034,14.252529883756146,14.381035426649683,14.605746932841726,14.619749159743764,14.644833170817204,14.678174875405128
7,11.949444044670662,12.050456741860515,12.113754709287615,12.12957655220392,13.600491040785222,13.67372878137026,13.746698826260975,13.755008948913192,13.764280556372135,13.785385029806912
8,3.9600630483571755,3.9600913287452832,3.9645824824164926,3.96454676822817,7.15890695052371,7.158984566541172,7.16108652135511,7.169111664540876,7.171342091002803,7.180661070655596
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
