strategy,entry_run,exit_run,final_value,total_return_pct,annual_return_pct,annualized_volatility_pct,sharpe_ratio,max_drawdown_pct,closed_trades,win_rate_pct,buy_hold_return_pct
Mean Reversion,1,1,28434.685084630815,-125.75604802113234,-4.318911378051609,23.672715103514268,-0.004289163615620144,84.9874815091943,1753,60.981175128351396,68657.96570502703
Mean Reversion,1,2,558562.8130638975,172.01968936347723,6.225225261527314,28.683168766062444,0.02228974682286932,57.96150453794191,917,64.77644492911668,68657.96570502703
Mean Reversion,1,3,9394298.833685653,454.26880912154803,17.290243129120693,30.806383374748254,0.04231119939485628,60.391929769923074,522,67.62452107279694,68657.96570502703
Mean Reversion,1,4,16885719.51190921,512.9053358414611,19.72976661623337,31.789719684157898,0.04569923595172579,64.56852079042234,280,71.07142857142857,68657.96570502703
Mean Reversion,1,5,20577478.876426693,532.6782312320784,20.56378906368063,32.10142188087213,0.04681399942192046,61.99838192236964,141,73.75886524822694,68657.96570502703
Mean Reversion,1,6,27358076.990825586,561.1596897855218,21.775361207248835,32.410919340833374,0.04850733004406277,59.89080755094644,84,76.19047619047619,68657.96570502703
Mean Reversion,1,7,33523355.116510905,581.482745657363,22.647319601574242,32.64080246671271,0.049687344006139327,61.8226240981363,46,80.43478260869566,68657.96570502703
Mean Reversion,1,8,43217274.17326128,606.8825373441147,23.745877830479838,32.98554620226411,0.05108759102841165,62.0642938987565,33,75.75757575757575,68657.96570502703
Mean Reversion,1,9,52952650.13121763,627.1983213481512,24.631627701984193,33.187744150647504,0.05225828594291692,62.248499128067465,24,91.66666666666666,68657.96570502703
Mean Reversion,1,10,58641009.73337276,637.4019369615406,25.07888511031625,33.411546339482065,0.052725099581245646,62.966390489574394,17,94.11764705882352,68657.96570502703
Mean Reversion,2,1,21476.051577607064,-153.82317517912844,-5.257085028577121,18.43325647424755,-0.01262453225926554,89.90708771771754,841,58.73959571938169,68657.96570502703
Mean Reversion,2,2,60040.83323789493,-51.01453012729114,-1.7750382508032962,24.103930745447755,0.0029081212761911833,74.81295216008043,572,62.06293706293706,68657.96570502703
Mean Reversion,2,3,338169.91655845207,121.83782948891239,4.370192732175004,27.53447616401511,0.018475976121040797,67.76812692238009,377,64.9867374005305,68657.96570502703
Mean Reversion,2,4,1122024.3683992515,241.7719618574613,8.858592861286189,29.668762113207585,0.02738596387168986,69.92398472257294,227,67.40088105726872,68657.96570502703
Mean Reversion,2,5,2436487.159509013,319.314240622577,11.862753612023607,30.76013830020373,0.032655709978553465,64.77362601377136,125,70.39999999999999,68657.96570502703
Mean Reversion,2,6,3878528.0588009423,365.8040808363216,13.703481511501975,31.26147782817651,0.035737653989699525,63.01288006334636,74,70.27027027027027,68657.96570502703
Mean Reversion,2,7,11622657.656726917,475.5541532270788,18.170001355093238,31.81931425291369,0.0430915339250199,61.213190666072585,42,76.19047619047619,68657.96570502703
Mean Reversion,2,8,23805395.117327992,547.2497333584192,21.182132312740652,32.81686302770821,0.04722102674965777,62.078695900406686,30,76.66666666666667,68657.96570502703
Mean Reversion,2,9,27684334.522434834,562.345180550255,21.826053865626115,32.99219009165494,0.0480928178502401,62.269906534233165,21,85.71428571428571,68657.96570502703
Mean Reversion,2,10,34784189.36831925,585.1748048039439,22.80639583177684,33.26964863711974,0.04938538045632605,62.97138835136647,16,93.75,68657.96570502703
Mean Reversion,3,1,63516.20822881004,-45.38750649618009,-1.5808035871154238,13.804382924480096,-0.00292938721199977,62.06835852457851,418,58.3732057416268,68657.96570502703
Mean Reversion,3,2,270427.32792170614,99.48332178732238,3.554295212662601,20.020226718508535,0.01725688464729492,51.613171147947014,344,65.11627906976744,68657.96570502703
Mean Reversion,3,3,736598.3263804809,199.68725459329735,7.262053028967016,24.42096507320758,0.025771559829964378,62.41566808750873,256,64.0625,68657.96570502703
Mean Reversion,3,4,914907.0071217373,221.365224256165,8.08148980851323,27.61146919977663,0.02643711908778885,65.18679125618665,170,67.64705882352942,68657.96570502703
Mean Reversion,3,5,1890121.60288349,293.92262601458526,10.87000650107617,29.290159917876185,0.03141659357907438,59.12217732132305,103,72.81553398058253,68657.96570502703
Mean Reversion,3,6,2344853.702141766,315.4808105799761,11.712308553412663,30.246436541854266,0.032600698522294976,58.40298147769766,62,72.58064516129032,68657.96570502703
Mean Reversion,3,7,4449464.873692808,379.53689288384703,14.252994117735836,30.95058426889411,0.036874478921352115,60.885480485243235,37,72.97297297297297,68657.96570502703
Mean Reversion,3,8,13693535.063249791,491.9508921258046,18.85220243837694,32.134136177348076,0.04397433654651861,62.033717834154366,27,74.07407407407408,68657.96570502703
Mean Reversion,3,9,18441644.39060771,521.7196482342268,20.100839986719627,32.39859028305873,0.045815124303107815,62.23087440268038,20,90.0,68657.96570502703
Mean Reversion,3,10,22164490.127422124,540.1076557426461,20.878662229636895,32.69694973609626,0.046829470455081255,62.95577475497418,15,93.33333333333333,68657.96570502703
Mean Reversion,4,1,92746.32438611545,-7.530211454601747,-0.2640160463982709,10.515931315914472,0.0016864728829524337,34.92572999600449,183,59.56284153005464,68657.96570502703
Mean Reversion,4,2,368698.59034204955,130.48092959250607,4.687370095121985,15.508992056624402,0.023423037302514625,41.754846594324995,170,65.88235294117646,68657.96570502703
Mean Reversion,4,3,453705.7004936698,151.22785650588563,5.452663101704984,19.8844610037026,0.023061295189084344,54.814376738240966,140,65.0,68657.96570502703
Mean Reversion,4,4,405432.2325111817,139.97835527902413,5.037010418368769,23.078598189013487,0.020669655985015658,60.08522217882576,100,67.0,68657.96570502703
Mean Reversion,4,5,2574857.184949653,324.83791634161884,12.079889660136454,26.772729810833685,0.03525582903646828,55.05244102029285,82,78.04878048780488,68657.96570502703
Mean Reversion,4,6,2999987.8826674893,340.11933425431613,12.682801657584445,28.542199402923842,0.03534566192407763,56.748176906894024,52,71.15384615384616,68657.96570502703
Mean Reversion,4,7,6428233.601668474,416.32848814766373,15.738317790192353,29.739444383864218,0.040332772389392056,60.65176956103684,35,71.42857142857143,68657.96570502703
Mean Reversion,4,8,19949727.178080853,529.5800560952242,20.43272495653577,31.527859834927785,0.047071763459434986,62.11878102860274,26,73.07692307692307,68657.96570502703
Mean Reversion,4,9,22928344.895540807,543.4959006514736,21.02253541296536,31.83707537179958,0.04777580748414699,62.189434721116356,20,90.0,68657.96570502703
Mean Reversion,4,10,26380131.46719251,557.5196223864143,21.61984041167871,32.271850254718224,0.04836753687342369,62.9852908831851,15,93.33333333333333,68657.96570502703
Mean Reversion,5,1,89004.77292247892,-11.648018935143984,-0.40809519071215566,8.357011842448205,-0.0005164987254988846,24.757042856321718,79,60.75949367088608,68657.96570502703
Mean Reversion,5,2,149520.32572622216,40.226215563612456,1.422251815044071,11.440036328310637,0.01129541103449199,28.16122141454636,78,66.66666666666666,68657.96570502703
Mean Reversion,5,3,177609.92838922917,57.44195460999653,2.0371017060105827,15.052471986522379,0.013117493122418845,43.28714792825747,72,61.111111111111114,68657.96570502703
Mean Reversion,5,4,144712.37411421686,36.957795964075544,1.3059412945555287,19.179886576621755,0.010281839017341187,58.14014513741456,57,66.66666666666666,68657.96570502703
Mean Reversion,5,5,634095.2961736291,184.70290665759333,6.69927229996287,22.856691950371925,0.02504731057132332,53.58725119773018,49,71.42857142857143,68657.96570502703
Mean Reversion,5,6,1307253.5981733205,257.05135395516487,9.444098680680375,25.65307533729359,0.030226963602851462,48.88515050309979,35,71.42857142857143,68657.96570502703
Mean Reversion,5,7,948881.4342042127,225.0113667202376,8.219929312389535,27.034399987365653,0.026911943257863932,60.65706720931355,23,73.91304347826086,68657.96570502703
