entry_run,1,2,3,4,5,6,7,8,9,10
1,-4.318911378051609,6.225225261527314,17.290243129120693,19.72976661623337,20.56378906368063,21.775361207248835,22.647319601574242,23.745877830479838,24.631627701984193,25.07888511031625
2,-5.257085028577121,-1.7750382508032962,4.370192732175004,8.858592861286189,11.862753612023607,13.703481511501975,18.170001355093238,21.182132312740652,21.826053865626115,22.80639583177684
3,-1.5808035871154238,3.554295212662601,7.262053028967016,8.08148980851323,10.87000650107617,11.712308553412663,14.252994117735836,18.85220243837694,20.100839986719627,20.878662229636895
4,-0.2640160463982709,4.687370095121985,5.452663101704984,5.037010418368769,12.079889660136454,12.682801657584445,15.738317790192353,20.43272495653577,21.02253541296536,21.61984041167871
5,-0.40809519071215566,1.422251815044071,2.0371017060105827,1.3059412945555287,6.69927229996287,9.444098680680375,8.219929312389535,10.815041136326075,10.332900950806593,12.00740018100148
6,0.4782431683695377,1.57814248474757,1.7489658362972844,0.4547913973197654,3.1534362571126557,6.514492995843009,8.327227267411576,11.244707770805382,10.647422689621127,12.112846982571911
7,2.012639006645468,2.834794929722436,2.9408966889316077,2.4671303414454693,4.6888507824506975,8.19841265124343,11.690045633614272,13.392129180399397,12.943402789478458,14.423271753433747
8,0.6164300625916173,0.8551053336555802,0.9403894826065505,0.3788188062329989,2.6083834366428893,5.368480923919301,5.5922965792844215,6.606243174037077,5.993323507732661,9.562057421792481
9,0.13277023680295408,0.010291608402627673,0.08840152406205126,-0.7800263833055103,-0.0881766774166453,-0.0496463422868422,-0.1228644985845287,-0.0729259723165208,0.03753850328155898,0.05175281753019822
10,0.03579518416383761,-0.09277883635381741,-0.010756284463600102,-0.9282375914403769,-0.19630974642441157,-0.155780868549732,-0.23281638610293062,-0.18026527456208585,-0.06415686808994527,-0.04922956865967374
