entry_date,exit_date,bars_held,pnl,pnl_net,return_pct,entry_signal_id,exit_signal_id
2024-01-09,2024-01-18,7,2962.179044953623,2768.2132649210535,2.9348417726178506,1,2
2024-01-29,2024-02-28,22,9176.59105631441,8970.896227023448,9.708647022808034,3,4
2024-03-22,2024-03-26,2,-1543.389722138054,-1754.6546548971623,-1.7409636420093693,5,6
2024-04-02,2024-04-04,2,-2702.9857819159674,-2909.9036188534533,-2.8797811084589724,7,8
2024-04-09,2024-04-17,3,-1986.1035512828914,-2188.6225205696983,-2.23153489297698,9,10
2024-05-21,2024-05-27,4,-613.2698805926899,-812.4538781381242,-0.8383963924470498,11,12
2024-06-14,2024-06-26,5,1442.3370759027139,1240.5482674276661,1.3091461716513553,13,14
2024-07-05,2024-07-11,4,-704.8601672088513,-904.9310566024401,-0.9216544770892241,15,16
2024-07-17,2024-07-25,6,-1452.3020569270805,-1649.4585437922162,-1.8487874392272445,17,18
2024-09-02,2024-09-05,3,1496.1153747118267,1298.4506962345054,1.4602755362832482,19,20
2024-09-20,2024-09-24,2,-729.349905334592,-926.5172254417373,-1.0310100989726114,21,22
2024-10-18,2024-10-22,2,-3709.0363248037133,-3901.632057964943,-4.326206092916161,23,24
2024-10-30,2024-11-06,5,-3299.3596779420245,-3484.9175457327233,-3.8889828654533236,25,26
2024-11-11,2024-11-21,8,-1340.8802994581924,-1522.0570668615371,-1.835201062257217,27,28
2024-11-26,2024-12-12,12,4217.068138043847,4033.936794151441,4.642744714534567,29,30
2024-12-30,2025-01-02,2,-1700.1325251014941,-1885.4035448232594,-2.0864011342151216,31,32
2025-01-07,2025-01-09,2,-1331.6970976238526,-1513.358671494823,-1.6682802055478512,33,34
2025-01-20,2025-01-28,6,-37.9339885068227,-219.17234579687255,-0.24265612447694168,35,36
2025-03-10,2025-03-20,8,-5490.891953130268,-5664.776989148322,-6.755685003516103,37,38
2025-04-15,2025-04-17,2,-1502.4001293857061,-1670.3092683048853,-2.210877666804221,39,40
2025-05-13,2025-05-22,6,-2277.8777667366767,-2440.9990511862406,-3.139467860873342,41,42
2025-06-10,2025-06-16,4,-2091.430484308075,-2251.739398181787,-2.9457913035795884,43,44
2025-07-02,2025-07-09,5,-741.1775666075104,-897.7603504027819,-1.2693515855554551,45,46
2025-07-14,2025-07-17,2,-1193.8098003073917,-1347.8729006507106,-1.85887358120552,47,48
2025-08-04,2025-08-14,8,716.0868898469274,561.8195985916682,0.742645657161663,49,50
2025-08-20,2025-09-02,9,2402.09159810247,2245.9275906013063,2.926900188444896,51,52
2025-10-27,2025-11-11,10,-850.6809208403473,-1007.6658944705482,-1.3172309349329856,53,54
2025-11-20,2025-11-25,3,-220.4853043811088,-377.16831085070106,-0.4916615317491182,55,56
2025-12-10,2025-12-18,6,308.3553404111922,152.1664231560515,0.22496581272027655,57,58
2026-01-05,2026-02-09,25,14174.912530054522,14004.38299391108,20.21236950077703,59,60
2026-02-17,2026-02-26,7,-3394.3694882393793,-3572.9501860383375,-4.160175728294078,61,62
2026-03-13,2026-03-17,2,-1618.2015442214597,-1791.6568954117315,-2.253095357150286,63,64
